anchor,target,context,score
transfer onto substrate,inject onto substrate,G03,0.5
transfer onto substrate,irradiate onto substrate,G03,0.5
transfer onto substrate,substrate transfer chamber,G03,0.5
transfer onto substrate,transfer from carrier substrate,G03,0.5
transfer onto substrate,substrate transfer apparatus,G11,0.5
transfer onto substrate,transfer to receiving substrate,G11,0.5
transistor m6,charge transistor,G05,0.5
transistor m6,collector,G05,0.5
transistor m6,depletion type device,G05,0.5
transistor m6,emitter,G05,0.5
transistor m6,mos fe,G05,0.5
transistor m6,mos fe transistor,G05,0.5
transistor m6,mos fet,G05,0.5
transistor m6,mos transistor,G05,0.5
transistor m6,npn transistor,G05,0.5
transistor m6,pnp transistor,G05,0.5
transistor m6,power darlington,G05,0.5
transistor m6,scr,G05,0.5
transistor m6,switch,G05,0.5
transistor m6,switch m1,G05,0.5
transistor m6,switch m3,G05,0.5
transistor m6,transistor,G05,0.5
transistor m6,transistor fe,G05,0.5
transistor m6,transistor fet,G05,0.5
transistor m6,transistor m1,G05,0.5
transistor m6,transistor m2,G05,0.5
transistor m6,transistor m3,G05,0.5
transistor m6,vmos device,G05,0.5
transition member,distal connecting portion,E04,0.5
transition member,duct,E04,0.5
transition member,duct of tendons,E04,0.5
transition member,housing,E04,0.5
transition member,intermediate tube,E04,0.5
transition member,plurality anchors,E04,0.5
transition member,plurality of anchors,E04,0.5
transition member,plurality of tendons,E04,0.5
transition member,plurality tendons,E04,0.5
transition member,transit tunnel,E04,0.5
transition member,transition piece,E04,0.5
transition member,tubular members,E04,0.5
transition member,exhaust transition member,F02,0.5
transition member,housing,F02,0.5
transition member,member exhaust housing,F02,0.5
transition member,member exhaust manifold,F02,0.5
transition member,members,F02,0.5
transition member,proximal shaft tube,F02,0.5
transition member,transition,F02,0.5
transition member,transition wall,F02,0.5
transition member,tubular transition member,F02,0.5
transition member,hollow transition member,G21,0.5
transition member,transition,G21,0.5
transition member,transition assembly,G21,0.5
transition member,transition joint,G21,0.5
transmit alarm,emergency sensors,G06,0.5
transmit alarm,preliminary warning transfer,G06,0.5
transmit alarm,send audible siren,G06,0.5
transmit alarm,transmit alarm message,G06,0.5
transmit alarm,transmit alarm signal,G06,0.5
transmit alarm,transmitting departure alarm,G06,0.5
transmit alarm,warning transfer,G06,0.5
transmit alarm,audible siren,G08,0.5
transmit alarm,buzzar,G08,0.5
transmit alarm,fire indicator,G08,0.5
transmit alarm,send data,G08,0.5
transmit alarm,send its time,G08,0.5
transmit alarm,send the time,G08,0.5
transmit alarm,send time,G08,0.5
transmit alarm,transmit data,G08,0.5
transmit alarm,transmit the time,G08,0.5
transmit alarm,transmit time,G08,0.5
transmit alarm,warning lamp signal,G08,0.5
transmit over interface,sending over interface,G11,0.5
transmit over interface,transmit data over a network,G11,0.5
transmit over interface,transmit from interface,G11,0.5
transmit over interface,transmit over bus,G11,0.5
transmit over interface,transmit over network,G11,0.5
transmit over interface,transmit over path,G11,0.5
transmit over interface,transmit over system,G11,0.5
transmit over interface,transmit via system,G11,0.5
transmit over interface,transmitted over a bi directional communication network,G11,0.5
transmit over interface,communicate over interface,H04,0.5
transmit over interface,communication interface,H04,0.5
transmit over interface,tcpip network interfaces,H04,0.5
transmit over interface,transmit from interface,H04,0.5
transmit over interface,transmit from network interface,H04,0.5
transmit over interface,transmit interface,H04,0.5
transmit over interface,transmit over bus,H04,0.5
transmit over interface,transmit over network,H04,0.5
transmit over interface,transmit over path,H04,0.5
transmit over interface,transmit to lan interface,H04,0.5
transmit to platform,platform system,B66,0.5
transmit to platform,transmission platform,B66,0.5
transmit to platform,datalink transceiver,H04,0.5
transmit to platform,sending to computer,H04,0.5
transmit to platform,transmit from platform,H04,0.5
transmit to platform,transmit to node,H04,0.5
transparent liquid crystal display,display screen,G09,0.5
transparent liquid crystal display,drive crystal display device,G09,0.5
transparent liquid crystal display,electrochemical apparatus,G09,0.5
transparent liquid crystal display,flat panel display,G09,0.5
transparent liquid crystal display,general lcd,G09,0.5
transparent liquid crystal display,image display,G09,0.5
transparent liquid crystal display,lcd display,G09,0.5
transparent liquid crystal display,reflective liquid crystal display device,G09,0.5
transparent liquid crystal display,reflective type liquid crystal display,G09,0.5
transparent liquid crystal display,see through display,G09,0.5
transparent liquid crystal display,sequential liquid crystal display,G09,0.5
transparent liquid crystal display,touch keyboard,G09,0.5
transparent liquid crystal display,transparent crystal display,G09,0.5
transparent liquid crystal display,usual screen,G09,0.5
transport from layer,layers,B29,0.5
transport from layer,transport from chamber,B29,0.5
transport from layer,transport from container,B29,0.5
transport from layer,transport from location,B29,0.5
transport from layer,transport from node,B29,0.5
transport from layer,change the layers,D04,0.5
transport from layer,flow from layer,D04,0.5
transport from layer,layer,D04,0.5
transport from layer,moving between layers,D04,0.5
transport from layer,transfer,D04,0.5
transport from layer,transfer surface,D04,0.5
transport from layer,transport,D04,0.5
transport from layer,transport from chamber,D04,0.5
transport from layer,transport from container,D04,0.5
transport from layer,transport from location,D04,0.5
transport from layer,transport from node,D04,0.5
travele in direction,travele in pipe,B23,0.5
travele in direction,travele in vehicle,B23,0.5
travele in direction,travel in south direction,B61,0.5
travele in direction,travele in network,B61,0.5
travele in direction,travele in opposite direction,B61,0.5
travele in direction,travele in vehicle,B61,0.5
travele in direction,travele in opposite direction,F04,0.5
travele in direction,backward movement,G01,0.5
travele in direction,control stick,G01,0.5
travele in direction,direction,G01,0.5
travele in direction,maximum free travel,G01,0.5
travele in direction,moving forward way,G01,0.5
travele in direction,reverberation signals,G01,0.5
travele in direction,travele in network,G08,0.5
travele in direction,travele in opposite direction,G08,0.5
treatment programs,boilers,F22,0.5
treatment programs,chemical treatments,F22,0.5
treatment programs,conditional treatment,F22,0.5
treatment programs,steam generation,F22,0.5
treatment programs,steam treatment,F22,0.5
treatment programs,treating unit,F22,0.5
treatment programs,treatment controlling apparatus,F22,0.5
treatment programs,treatment request,F22,0.5
treatment programs,treatment systems,F22,0.5
treatment programs,treatments,F22,0.5
treatment programs,water treatment,F22,0.5
triethylammonium salt,bzatp,C07,0.5
triethylammonium salt,bzatp triethylammonium salt,C07,0.5
triethylammonium salt,tertiary ammonium acetate derivative,C07,0.5
triethylammonium salt,tertiary ammonium chloride derivative,C07,0.5
triethylammonium salt,tertiary ammonium salts,C07,0.5
triethylammonium salt,triethylammonium,C07,0.5
triethylammonium salt,triethylammonium acetate,C07,0.5
triethylammonium salt,triethylammonium bicarbonate,C07,0.5
triethylammonium salt,triethylammonium chloride,C07,0.5
triethylammonium salt,trimethylazanium cation,C07,0.5
triethylammonium salt,bzatp,C12,0.5
triethylammonium salt,organic ammonium cation,C12,0.5
triethylammonium salt,tertiary ammonium acetate derivative,C12,0.5
triethylammonium salt,tertiary ammonium chloride derivative,C12,0.5
triethylammonium salt,tertiary ammonium salts,C12,0.5
triethylammonium salt,triclopyr triethylamine salt,C12,0.5
triethylammonium salt,triethylammonium acetate,C12,0.5
triethylammonium salt,triethylammonium bicarbonate,C12,0.5
triethylammonium salt,triethylammonium chloride,C12,0.5
triethylammonium salt,triethylammonium cyclodextrin sulfate,C12,0.5
trommel screen,barrier,B02,0.5
trommel screen,grizzly screens,B02,0.5
trommel screen,screen,B02,0.5
trommel screen,trommel,B02,0.5
trommel screen,cylindrical screen,B03,0.5
trommel screen,drum screen,B03,0.5
trommel screen,screen,B03,0.5
trommel screen,screening machine,B03,0.5
trommel screen,separate materials,B03,0.5
trommel screen,trommel,B03,0.5
trommel screen,trommel machine,B03,0.5
trommel screen,trommel mill,B03,0.5
trommel screen,screen,B07,0.5
tsr,brightness,C01,0.5
tsr,whiteness,C01,0.5
tsr,coefficient of reflection,C04,0.5
tsr,degree of reflectivity,C04,0.5
tsr,reflective capability,C04,0.5
tsr,solar energy reflectance,C04,0.5
tsr,solar radiation reflection,C04,0.5
tsr,solar reflectance index,C04,0.5
tubular billet,mechanical tools,B21,0.5
tubular billet,metal billet,B21,0.5
tubular billet,metal rod,B21,0.5
tubular billet,round shaft,B21,0.5
tubular latch,a tubular latch casing,E05,0.5
tubular latch,connector,E05,0.5
tubular latch,door lock device,E05,0.5
tubular latch,hollow member,E05,0.5
tubular latch,lock,E05,0.5
tubular latch,rigid steel tube,E05,0.5
tunneling capacitor,capacitive transistor,G11,0.5
tunneling capacitor,capacitor,G11,0.5
tunneling capacitor,capacitor anode,G11,0.5
tunneling capacitor,capacitor housing,G11,0.5
tunneling capacitor,coupling,G11,0.5
tunneling capacitor,electrical capacitor,G11,0.5
tunneling capacitor,n channel mos capacitor,G11,0.5
tunneling capacitor,resonant tunneling,G11,0.5
tunneling capacitor,tunnel capacitor connected,G11,0.5
tunneling capacitor,tunnel capacitor coupled,G11,0.5
tunneling capacitor,tunnel coupled,G11,0.5
tunneling capacitor,tunnel gate element,G11,0.5
tunneling capacitor,tunnel gate transistor,G11,0.5
tunneling capacitor,tunnel transistor,G11,0.5
tunneling capacitor,tunnel transistor connected,G11,0.5
tunneling capacitor,tunnel transistor coupled,G11,0.5
tunneling capacitor,tunneling,G11,0.5
tunneling capacitor,tunneling capacitor connected,G11,0.5
tunneling capacitor,tunneling capacitor coupled,G11,0.5
tunneling capacitor,tunneling coupled,G11,0.5
tunneling capacitor,tunneling element,G11,0.5
tunneling capacitor,tunneling gate element,G11,0.5
tunneling capacitor,tunneling transistor,G11,0.5
tunneling capacitor,tunneling transistor connected,G11,0.5
tunneling capacitor,tunneling transistor coupled,G11,0.5
tunneling capacitor,tunneling transistor element,G11,0.5
tunneling capacitor,type electric double layer capacitor,G11,0.5
turbine machine,aircraft turbine machine,B64,0.5
turbine machine,engine,B64,0.5
turbine machine,engine system,B64,0.5
turbine machine,gas turbine machine,B64,0.5
turbine machine,propulsion engine,B64,0.5
turbine machine,propulsion system,B64,0.5
turbine machine,rotary mechanical device,B64,0.5
turbine machine,turbine,B64,0.5
turbine machine,turbine blades,B64,0.5
turbine machine,turbine engine,B64,0.5
turbine machine,turbine engine system,B64,0.5
turbine machine,turbine engines,B64,0.5
turbine machine,turbine propulsion engine,B64,0.5
turbine machine,turbine propulsion system,B64,0.5
turbine machine,engine arrangement,F01,0.5
turbine machine,engine assembly,F01,0.5
turbine machine,generator,F01,0.5
turbine machine,generator engine,F01,0.5
turbine machine,machine,F01,0.5
turbine machine,power engine,F01,0.5
turbine machine,power installation,F01,0.5
turbine machine,turbine,F01,0.5
turbine machine,turbine assembly,F01,0.5
turbine machine,turbine engine arrangement,F01,0.5
turbine machine,turbine engine assembly,F01,0.5
turbine machine,turbine engine system,F01,0.5
turbine machine,turbine installation,F01,0.5
turbine machine,turbine starter assembly,F01,0.5
turbine machine,turbine starter system,F01,0.5
turbine machine,axial gas turbine,F03,0.5
turbine machine,fluid flow engine,F03,0.5
turbine machine,fluid power generator,F03,0.5
turbine machine,helicopter,F03,0.5
turbine machine,power,F03,0.5
turbine machine,power turbine,F03,0.5
turbine machine,pump,F03,0.5
turbine machine,radial flow turbine,F03,0.5
turbine machine,turbine,F03,0.5
type parameter,associated parameter,G06,0.5
type parameter,configuration parameter,G06,0.5
type parameter,data type parameter,G06,0.5
type parameter,geometry parameter,G06,0.5
type parameter,geometry parameters,G06,0.5
type parameter,identification,G06,0.5
type parameter,identification identifier,G06,0.5
type parameter,identification value,G06,0.5
type parameter,identifier value,G06,0.5
type parameter,parameter,G06,0.5
type parameter,parameter type,G06,0.5
type parameter,pins,G06,0.5
type parameter,shape parameter,G06,0.5
type parameter,type,G06,0.5
type parameter,type specifier,G06,0.5
type parameter,variable name,G06,0.5
type parameter,associated parameter,H04,0.5
type parameter,configuration parameter,H04,0.5
type parameter,control information,H04,0.5
type parameter,data type parameter,H04,0.5
type parameter,identifier,H04,0.5
type parameter,indication field,H04,0.5
type parameter,indication information,H04,0.5
type parameter,type argument,H04,0.5
type parameter,type identifier,H04,0.5
undulation,smoothly falling,B31,0.5
undulation,smoothly rising,B31,0.5
undulation,absolute deviation,H03,0.5
undulation,absolute value,H03,0.5
undulation,attenuation value,H03,0.5
undulation,inclination,H03,0.5
unit inlet,auxiliary power unit inlet,B01,0.5
unit inlet,circulation duct,B01,0.5
unit inlet,diffuser unit inlet,B01,0.5
unit inlet,extraction pipeline,B01,0.5
unit inlet,feed,B01,0.5
unit inlet,flow inlet,B01,0.5
unit inlet,flow of inlet,B01,0.5
unit inlet,inlet,B01,0.5
unit inlet,joint inlet,B01,0.5
unit inlet,main flow inlet,B01,0.5
unit inlet,membrane unit inlet,B01,0.5
unit inlet,solution inlet,B01,0.5
unit inlet,unit inlet duct,B01,0.5
unit inlet,drain valve,E01,0.5
unit inlet,inlet,E01,0.5
unit inlet,valve,E01,0.5
unit inlet,water inlet,E01,0.5
unit inlet,inlet,F16,0.5
unit inlet,inlet valve,F16,0.5
unit inlet,main flow inlet,F16,0.5
unit inlet,unit inlet duct,F16,0.5
unit inlet,unit inlet temperature,F16,0.5
unit inlet,unit inlet valve,F16,0.5
unit inlet,unit openings,F16,0.5
update test cases,automated test scripts,G06,0.5
update test cases,generate test cases,G06,0.5
update test cases,new test cases,G06,0.5
update test cases,possible test cases,G06,0.5
update test cases,regression test cases,G06,0.5
update test cases,test cases,G06,0.5
update test cases,test scenario improvement,G06,0.5
update test cases,test script,G06,0.5
update test cases,update cases,G06,0.5
upper clamp arm,clamp arm,A01,0.5
upper clamp arm,clamp support arm,A01,0.5
upper clamp arm,front of the frame,A01,0.5
upper clamp arm,lower clamp arm,A01,0.5
upper clamp arm,arm,A61,0.5
upper clamp arm,arm clamp,A61,0.5
upper clamp arm,clamp arm,A61,0.5
upper clamp arm,clamp support arm,A61,0.5
upper clamp arm,clamp to arm,A61,0.5
upper clamp arm,upper arm,A61,0.5
upper clamp arm,upper clamp,A61,0.5
upper clamp arm,upper clamp bar,A61,0.5
upper clamp arm,upper clamp extension,A61,0.5
upper clamp arm,upper clamp link,A61,0.5
upper clamp arm,upper clamp rod,A61,0.5
upper clamp arm,arm clamp,F16,0.5
upper clamp arm,clamp arm,F16,0.5
upper clamp arm,clamp system,F16,0.5
upper clamp arm,clamp to arm,F16,0.5
upper clamp arm,clamping mechanism,F16,0.5
upper clamp arm,joint mechanism,F16,0.5
upper clamp arm,joint member,F16,0.5
upper clamp arm,side of upper clamp arm,F16,0.5
upper clamp arm,top upper clamp arm,F16,0.5
upper clamp arm,upper arm,F16,0.5
upper clamp arm,upper clamp,F16,0.5
upper clamp arm,upper clamping assembly,F16,0.5
upper clamp arm,upper clamping position,F16,0.5
upper series,top transfer series,B41,0.5
upper series,upper system,B41,0.5
upper series,upper transfer series,B41,0.5
upper series,upper transfer set,B41,0.5
upper series,series,B66,0.5
upper series,upper system,B66,0.5
use as cooling fluid,cold cooling fluid,F24,0.5
use as cooling fluid,coolant,F24,0.5
use as cooling fluid,coolant fluid,F24,0.5
use as cooling fluid,cooling liquid,F24,0.5
use as cooling fluid,heat transfer fluid,F24,0.5
use as cooling fluid,working fluid,F24,0.5
use balance,balance,A63,0.5
use balance,balance weight,A63,0.5
use balance,balancing nature,A63,0.5
use balance,beam balance,A63,0.5
use balance,digital balance,A63,0.5
use balance,electronic balance,A63,0.5
use balance,function balance,A63,0.5
use balance,purpose balance,A63,0.5
use balance,weighing balance,A63,0.5
use balance,weight balance,A63,0.5
use in positioning,alignment indicator,G01,0.5
use in positioning,application of positioning,G01,0.5
use in positioning,central axis,G01,0.5
use in positioning,insert in positioning hole,G01,0.5
use in positioning,international positioning,G01,0.5
use in positioning,orientation sensor,G01,0.5
use in positioning,use positioning information,G01,0.5
use in positioning,use positioning system,G01,0.5
use in positioning,use satellite positioning system,G01,0.5
use physically unclonable functions,authentication function,H04,0.5
use physically unclonable functions,avoid cloning of the circuit,H04,0.5
use physically unclonable functions,cryptographic authentication,H04,0.5
use physically unclonable functions,differential states,H04,0.5
use physically unclonable functions,physical security primitives,H04,0.5
use physically unclonable functions,template protection systems,H04,0.5
use physically unclonable functions,unclonable functions,H04,0.5
use solid materials,use alloy materials,B22,0.5
use solid materials,use as materials,B22,0.5
use solid materials,use metallic solids,B22,0.5
use solid materials,use metals,B22,0.5
use solid materials,use raw materials,B22,0.5
use solid materials,use rock materials,B22,0.5
use solid materials,use semiconductor materials,B22,0.5
use solid materials,solid materials,B29,0.5
use solid materials,use alloy materials,B29,0.5
use solid materials,use as materials,B29,0.5
use solid materials,use metals,B29,0.5
use solid materials,use photosensitive materials,B29,0.5
use solid materials,use semiconductor materials,B29,0.5
use solid materials,use photosensitive materials,G03,0.5
use solid materials,use raw materials,G03,0.5
use voltage converter,converter circuit,F02,0.5
use voltage converter,converter output voltage,F02,0.5
use voltage converter,converter system,F02,0.5
use voltage converter,converter voltage,F02,0.5
use voltage converter,power converter,F02,0.5
use voltage converter,voltage current converter,F02,0.5
useful metal,active calcium,C07,0.5
useful metal,active metallic,C07,0.5
useful metal,effective heavy metal,C07,0.5
useful metal,metal based catalyst,C07,0.5
useful metal,metal hydride,C07,0.5
useful metal,metal oxides,C07,0.5
useful metal,pt catalyzed hydrogenation,C07,0.5
useful metal,useful active metal,C07,0.5
useful metal,useful calcium,C07,0.5
useful metal,useful chemical element,C07,0.5
useful metal,useful iron,C07,0.5
useful metal,useful magnesium,C07,0.5
useful metal,useful sodium,C07,0.5
useful metal,application of a metal,C22,0.5
useful metal,copper,C22,0.5
useful metal,ferrous metal,C22,0.5
useful metal,magnesium,C22,0.5
useful metal,magnesium metal,C22,0.5
useful metal,magnesium metals,C22,0.5
useful metal,metal,C22,0.5
useful metal,metal articles,C22,0.5
useful metal,metal elements,C22,0.5
useful metal,titanium,C22,0.5
useful metal,utility of a metal,C22,0.5
vacuum cups,use vacuum cups,B67,0.5
vacuum cups,air suction,E01,0.5
vacuum cups,apertures,E01,0.5
vacuum cups,suction apertures terminating,E01,0.5
vacuum cups,suction cup,E01,0.5
vacuum cups,suction head,E01,0.5
vacuum cups,suction holes terminating,E01,0.5
vacuum cups,vacuum apertures terminating,E01,0.5
vacuum cups,vacuum holes terminating,E01,0.5
vacuum cups,cleaner,E04,0.5
vacuum cups,cup,E04,0.5
vacuum cups,cup preferably,E04,0.5
vacuum cups,cups,E04,0.5
vacuum cups,cups preferably,E04,0.5
vacuum cups,dust remover,E04,0.5
vacuum cups,suction,E04,0.5
vacuum cups,suction grippers,E04,0.5
vacuum cups,suction nozzles,E04,0.5
vacuum cups,vacuum,E04,0.5
vacuum cups,vacuum cup preferably,E04,0.5
vacuum cups,vacuum cups preferably,E04,0.5
vacuum cups,vacuum nozzles,E04,0.5
vacuum cups,vacuum pads,E04,0.5
vacuum cups,vacuum plate,E04,0.5
val ile,amino acids chain,C07,0.5
val ile,dipeptide,C07,0.5
val ile,isoleucine valine complex,C07,0.5
val ile,isoleucine valine peptide chain,C07,0.5
vco circuit,control circuit,H03,0.5
vco circuit,conventional ring oscillator,H03,0.5
vco circuit,crystal vco,H03,0.5
vco circuit,digitally controlled oscillator,H03,0.5
vco circuit,electronic oscillator,H03,0.5
vco circuit,frequency circuit,H03,0.5
vco circuit,oscillation frequency,H03,0.5
vco circuit,oscillator,H03,0.5
vco circuit,oscillator circuit,H03,0.5
vco circuit,oscillator generator,H03,0.5
vco circuit,sampling frequency circuit,H03,0.5
vco circuit,vc means,H03,0.5
vco circuit,voltage circuit,H03,0.5
vco circuit,voltage control circuit,H03,0.5
vco circuit,voltage control means,H03,0.5
vegfr2,ak kinase,C07,0.5
vegfr2,map,C07,0.5
vegfr2,map kinase,C07,0.5
vegfr2,protein,C07,0.5
vegfr2,transmembrane protein,C12,0.5
vegfr2,vascular endothelial growth factor,C12,0.5
vegfr2,vegf receptor,C12,0.5
verifiable,automatic verifiable,G01,0.5
verifiable,conventional verification,G01,0.5
verifiable,predetermined threshold,G01,0.5
verifiable,simultaneously detected,G01,0.5
verifiable,confirmable,H04,0.5
verifiable,confirmable password,H04,0.5
verifiable,further accessible,H04,0.5
verifiable,trusted,H04,0.5
verifiable,valid number,H04,0.5
verifiable,validatable,H04,0.5
vertical chute,chute,B65,0.5
vertical chute,chute body,B65,0.5
vertical chute,chute provided,B65,0.5
vertical chute,chute system,B65,0.5
vertical chute,vertical elongated chute,B65,0.5
vertical chute,vertical extending chute,B65,0.5
vertical chute,vertically extending chute,B65,0.5
vertical chute,channel plane,C21,0.5
vertical chute,chute,C21,0.5
vertical chute,chute member,C21,0.5
vertical chute,chute portion,C21,0.5
vertical chute,chute position,C21,0.5
vertical chute,chute section,C21,0.5
vertical chute,inclined plane,C21,0.5
vertical chute,passage plane,C21,0.5
vertical chute,vertical chamber,C21,0.5
vertical chute,vertical plane,C21,0.5
vertical chute,vertical zone,C21,0.5
vertical chute,chute,G07,0.5
vertical chute,container,G07,0.5
vertical chute,space,G07,0.5
vertical chute,tray,G07,0.5
vertical comb,comb,B81,0.5
vertical comb,comb system,B81,0.5
vertical comb,vertical,B81,0.5
vertical comb,vertical comb drive,B81,0.5
vertical comb,vertical comb drives,B81,0.5
vertical comb,vertical comb teeth,B81,0.5
vibratory actuator,actuating device,A61,0.5
vibratory actuator,actuator,A61,0.5
vibratory actuator,conductive connector,A61,0.5
vibratory actuator,connector,A61,0.5
vibratory actuator,linear resonant actuators,A61,0.5
vibratory actuator,movable actuator,A61,0.5
vibratory actuator,semiconductor connector,A61,0.5
vibratory actuator,semiconductor member,A61,0.5
vibratory actuator,vibration motors,A61,0.5
vibratory actuator,vibratory conjunction,A61,0.5
vibratory actuator,vibratory joining part,A61,0.5
vibratory actuator,vibratory link,A61,0.5
vibratory actuator,fastening,E02,0.5
vibratory actuator,fastening anchor,E02,0.5
vibratory actuator,fastening device,E02,0.5
vibratory actuator,actuator,H02,0.5
vibratory actuator,actuator aspect,H02,0.5
vibratory actuator,actuators,H02,0.5
vibratory actuator,driving actuator,H02,0.5
vibratory actuator,driving device,H02,0.5
vibratory actuator,linear actuator,H02,0.5
vibratory actuator,linear drive apparatus,H02,0.5
vibratory actuator,linear driving apparatus,H02,0.5
vibratory actuator,magnetic drive device,H02,0.5
vibratory actuator,magnetic driving device,H02,0.5
vibratory actuator,vibrating linear actuator,H02,0.5
vibratory actuator,vibrating member,H02,0.5
vibratory actuator,vibration amplifier,H02,0.5
vibratory actuator,vibration displacement actuator,H02,0.5
vibratory actuator,vibration displacement actuators,H02,0.5
vibratory actuator,vibration generating actuators,H02,0.5
vibratory actuator,vibration wave actuator,H02,0.5
vibratory actuator,vibrator,H02,0.5
vibratory actuator,diaphragm,H04,0.5
vibratory actuator,piezoelectric diaphragm,H04,0.5
vibratory actuator,piezoelectric transducer,H04,0.5
vibratory actuator,transducer,H04,0.5
video light,animation signals,G03,0.5
video light,display luminous flux,G03,0.5
video light,image,G03,0.5
video light,image light,G03,0.5
video light,image video,G03,0.5
video light,light,G03,0.5
video light,light beam,G03,0.5
video light,light image,G03,0.5
video light,multimedia signal,G03,0.5
video light,pictures,G03,0.5
video light,polar screen,G03,0.5
video light,projection image,G03,0.5
video light,projection light,G03,0.5
video light,projector light,G03,0.5
video light,video,G03,0.5
video light,video image,G03,0.5
video light,video projecting device,G03,0.5
video light,videos,G03,0.5
video lines,active picture lines,G09,0.5
video lines,data,G09,0.5
video lines,display line,G09,0.5
video lines,display lines,G09,0.5
video lines,images,G09,0.5
video lines,lines,G09,0.5
video lines,memory,G09,0.5
video lines,output units,G09,0.5
video lines,pictorial radiation,G09,0.5
video lines,pixels,G09,0.5
video lines,respective signal line,G09,0.5
video lines,respective signal lines,G09,0.5
video lines,respective video line,G09,0.5
video lines,respective video lines,G09,0.5
video lines,semiconductor units,G09,0.5
video lines,signal line,G09,0.5
video lines,signal lines,G09,0.5
video lines,source data,G09,0.5
video lines,source images,G09,0.5
video lines,television frame,G09,0.5
video lines,video data,G09,0.5
video lines,video images,G09,0.5
video lines,video portions,G09,0.5
video lines,active video lines,H04,0.5
video lines,analog video signal,H04,0.5
video lines,lines,H04,0.5
video lines,video field,H04,0.5
video lines,video line selector,H04,0.5
video lines,video lines extracting,H04,0.5
video lines,video signal,H04,0.5
voltage patterns,conventional characteristics,G06,0.5
voltage patterns,pattern,G06,0.5
voltage patterns,patterns,G06,0.5
voltage patterns,pulsating voltages,G06,0.5
voltage patterns,row waveforms,G06,0.5
voltage patterns,set voltage patterns,G06,0.5
voltage patterns,time varying voltages,G06,0.5
voltage patterns,various pattern,G06,0.5
voltage patterns,various voltage patterns,G06,0.5
voltage patterns,voltage,G06,0.5
voltage patterns,voltage values,G06,0.5
voltage patterns,voltages,G06,0.5
voltage patterns,waveform voltages,G06,0.5
voltage values,amplitude,B01,0.5
voltage values,amplitudes,B01,0.5
voltage values,current curves,B01,0.5
voltage values,current values,B01,0.5
voltage values,currents,B01,0.5
voltage values,discharge values,B01,0.5
voltage values,irms values,B01,0.5
voltage values,rms value,B01,0.5
voltage values,volt,B01,0.5
voltage values,voltage,B01,0.5
voltage values,voltage drop values,B01,0.5
voltage values,vrms value,B01,0.5
voltage values,negative of voltages,B41,0.5
voltage values,negative voltage values,B41,0.5
voltage values,negative voltage voltages,B41,0.5
voltage values,peak voltage value,B41,0.5
voltage values,positive of voltages,B41,0.5
voltage values,positive voltage supplies,B41,0.5
voltage values,positive voltage voltages,B41,0.5
voltage values,potential levels,B41,0.5
voltage values,potential values,B41,0.5
voltage values,values,B41,0.5
voltage values,voltage pulses,B41,0.5
voltage values,voltage system,B41,0.5
voltage values,voltages,B41,0.5
voltage values,applied voltages,H02,0.5
voltage values,current values,H02,0.5
voltage values,current voltages,H02,0.5
voltage values,load voltage value,H02,0.5
voltage values,load voltage values,H02,0.5
voltage values,output voltage value,H02,0.5
voltage values,output voltage values,H02,0.5
voltage values,voltage,H02,0.5
voltage values,voltages,H02,0.5
wafer inspection system,automated inspection system,G01,0.5
wafer inspection system,design processing tool,G01,0.5
wafer inspection system,detecting wafer defects,G01,0.5
wafer inspection system,device inspection apparatus,G01,0.5
wafer inspection system,device inspection system,G01,0.5
wafer inspection system,device projection apparatus,G01,0.5
wafer inspection system,include inspection system,G01,0.5
wafer inspection system,integrated circuit,G01,0.5
wafer inspection system,integrated circuit apparatus,G01,0.5
wafer inspection system,integrated manufacturing apparatus,G01,0.5
wafer inspection system,integrated manufacturing circuit,G01,0.5
wafer inspection system,laser alignment apparatus,G01,0.5
wafer inspection system,laser apparatus,G01,0.5
wafer inspection system,laser inspection system,G01,0.5
wafer inspection system,laser manufacturing system,G01,0.5
wafer inspection system,laser projection apparatus,G01,0.5
wafer inspection system,laser projection system,G01,0.5
wafer inspection system,laser system,G01,0.5
wafer inspection system,machine vision inspection system,G01,0.5
wafer inspection system,manufacturing device,G01,0.5
wafer inspection system,memory apparatus,G01,0.5
wafer inspection system,memory device,G01,0.5
wafer inspection system,optical inspection tool,G01,0.5
wafer inspection system,reticle inspection,G01,0.5
wafer inspection system,semiconductor wafer,G01,0.5
wafer inspection system,wafer alignment apparatus,G01,0.5
wafer inspection system,wafer alignment system,G01,0.5
wafer inspection system,wafer inspection,G01,0.5
wafer inspection system,wafer inspection method,G01,0.5
wafer inspection system,wafer manufacturing system,G01,0.5
wake up procedures,back up procedures,G06,0.5
wake up procedures,general experimental protocol,G06,0.5
wake up procedures,set up procedures,G06,0.5
wake up procedures,systems awake condition,G06,0.5
wake up procedures,techniques of wake up,G06,0.5
wake up procedures,up procedures,G06,0.5
wake up procedures,wake up,G06,0.5
wake up procedures,wake up clock system,G06,0.5
wake up procedures,wake up message,G06,0.5
wake up procedures,wake up receiver,G06,0.5
wake up procedures,wake up signal,G06,0.5
walking aids,crutches,A45,0.5
walking aids,footwear,A45,0.5
walking aids,mobility impairment,A45,0.5
walking aids,walkers,A45,0.5
walking aids,walking aid backing,A45,0.5
walking aids,aid system,B62,0.5
walking aids,crutches,B62,0.5
walking aids,orthopedic,B62,0.5
